id,text,date,sentiment
1231853790854291456,ξέρετε τι είναι φανταστικό; να διαβάζεις για τον κορονοϊο πριν μπεις σε λεωφορείο του #οασθ (όταν και αν έρθει) δεν είναι τέλειο;,2020-02-24 08:10:05+00:00,neg
1231442799519817730,"Με αποτελείωσε η είδηση, ότι στην Ουκρανία πολίτες επιτέθηκαν σε λεωφορείο που μετέφερε σε νοσοκομείο άτομα ύποπτα για κορονοϊό. Δεν ήθελαν να γίνει καραντίνα στην περιοχή τους. Μακρυά από τον κώλο τους και όπου να ‘ναι.",2020-02-23 04:56:57+00:00,irr
1230970711944179718,Αγνωστοι μαχαίρωσαν αλλοδαπό σε λεωφορείο στον Διόνυσο ,2020-02-21 21:41:02+00:00,nrl
1230950065692434434,Σοκ στον Διόνυσο! Μπούκαραν μέσα στο λεωφορείο και μαχαίρωσαν άνδρα ,2020-02-21 20:19:00+00:00,irr
1230921798658772992,"Τον περασμένο μήνα, Αμερικανός εισαγγελέας είπε ότι ο Άντριου έχει παράσχει «μηδενική συνεργασία» στην έρευνα σχετικά με τη δράση του Έπσταϊν και τις κατηγορίες για διακίνηση ανηλίκων. Ένα κίτρινο λεωφορείο, που έμοιαζε με σχολικό των ΗΠΑ, όπου δέσποζε το ",2020-02-21 18:26:40+00:00,irr
1230833285158191104,υπαρχουν δυο ειδων γκαφες αυτες που ρεζιλευεσαι μονο εσυ πχ σαβουρα στο λεωφορειο κ αυτες που ρεζιλευεις κ τον αλλον χωρις να θελεις πχ δεν εχεις προσεξει οτι ο αλλος δε λεει το ρο σε ρωταει τι ωγα ειναι του απαντας τγεις παγα δεκα κ γελας μονη σου,2020-02-21 12:34:57+00:00,nrl
1230595771231350785,Όπως τρέχουν να ζόμπι να φάνε τον Γουίλ Σμιθ έτσι κάνετε όταν πάτε να μπείτε σε λεωφορείο,2020-02-20 20:51:09+00:00,neg
1230403427202629632,Ξέρεις πως γέρασες όταν τα εικοσάχρονα στο λεωφορείο σου φαίνονται αλήτες και πως δε σέβονται κανέναν...,2020-02-20 08:06:51+00:00,nrl
1230206597194010633,"Σπαστικο πράγμα όταν εσύ τρέχεις να προλάβεις πλοίο,τρένο αεροπλάνο λεωφορείο και ο μπροστινός σου πάει με 5 ΜαΩ και δεν μπορείς ούτε να προσπεράσεις. Ένα άντε γ@@@#¢¥¢$° βγαίνει αβίαστα",2020-02-19 19:04:43+00:00,neg
1230176413900296194,Σε αυτή τη πόλη ή θα έχεις μπροστά σου αυτοκίνητο σχολής οδηγών ή αστικό λεωφορείο. Έλεος. Είναι αναρίθμητα.,2020-02-19 17:04:47+00:00,neg
1229875836188332033,"Σε εναν ιστό με τόσα προβλήματα, το να διαθέσεις την λωρίδα στα ανυπαρκτα λεωφορεία είναι λάθος σχεδιασμός. Τουλάχιστον. Αν έχεις πάρει λεωφορείο ξέρεις Η Συγγρού από Φιξ και πάνω κάθε μέρα έχει σταματημένα αμαξια. Η. Καλλιρόης πάνω κάτω. Η Συγγρού από μακρυγιαννη μέχρι Φιξ",2020-02-18 21:10:23+00:00,neg
1229853074191212545,Λεωφορείο παρέσυρε πεζή | Ελαφρά τραυματισμένη η κοπέλα ,2020-02-18 19:39:57+00:00,nrl
1229318071753428993,"Λεωφορείο έπεσε σε γκρεμό χθες Κυριακή σε περιοχή στο νοτιοανατολικό τμήμα του Ελ Σαλβαδόρ, με αποτέλεσμα να χάσουν… ",2020-02-17 08:14:02+00:00,irr
1228422828497743872,Γυναίκα μετέφερε κάνναβη και κοκαΐνη με υπεραστικό λεωφορείο ,2020-02-14 20:56:39+00:00,irr
1228367913993764864,"Πω πω τρελαίνομαι, σβήνω, λιώνω με τα σακάκια ""του παππού'. Τους βλέπω στο λεωφορείο να τα φοράνε κ θέλω να ορμηξω να τους πάρω Τα αγαπώ. #mystylerocksgr",2020-02-14 17:18:27+00:00,nrl
1228210000494858241,40 λεπτά μετά το επόμενο λεωφορείο ενώ έκανε κι ένα τσιγαρακι ο οδηγός 10 λεπτά στην αφετηρία όπου βλέπαμε το στίγμα του. μία από όλες τις κατάρες μας δεν θα πιάσει; θα πιάσει. #ΟΑΣΘ,2020-02-14 06:50:57+00:00,neg
1227980075024441346,"Γυρίζει η μικρη από τη δουλειά κ κάθε μέρα στο ίδιο λεωφορείο αλλά στην άλλη άκρη του η μια μπροστά η άλλη πίσω, είναι η κολλητη της. Φτάνουν μαζί, συναντιουνται στη σταση έρχονται σπίτι μπράβο λεω ωραία που γυρίζετε μαζί να το ξέραμε λέει κι εμείς... Πολύ παιδια μου",2020-02-13 15:37:19+00:00,nrl
1227948112028864512,Τρόμος στη Γλυφάδα! Λεωφορείο έπεσε πάνω σε στάση ,2020-02-13 13:30:18+00:00,nrl
1227915640498987008,Λεωφορείο έπεσε σε στάση στη Γλυφάδα [εικόνες] ,2020-02-13 11:21:16+00:00,irr
1227905449489584128,Λεωφορείο έπεσε σε στάση στη Γλυφάδα ,2020-02-13 10:40:47+00:00,irr
1227886487007629313,Λεωφορείο έπεσε σε στάση στη Γλυφάδα (εικόνες) ,2020-02-13 09:25:26+00:00,irr
1227673311490052100,"περιμένω λεωφορείο, σταματάει ένα αυτοκίνητο στο περίπτερο δίπλα στη στάση, αγοράζει ο οδηγός ένα μικρό μπουκαλάκι αλκοόλ, μπαίνει στο αμάξι και το πίνει μπαμ και κάτω. ΦΙΛΕ ΜΟΥ ΔΕΝ ΞΕΡΩ ΤΙ ΠΕΡΝΑΣ ΑΛΛΑ ΘΑ ΣΕ ΣΤΗΡΙΞΩ ΜΕΧΡΙ ΤΕΛΟΥΣ.",2020-02-12 19:18:21+00:00,nrl
1227594763475603456,Που πας ετσι κούκλα μου πρωί πρωί.. Θα χεστω πάνω μου Εάν σε δω στο λεωφορείο #shoppingstar,2020-02-12 14:06:13+00:00,nrl
1227225127626199042,"Ήμασταν που ήμασταν ανθρωποφοβικοί, τώρα μπαίνεις στο λεωφορείο, κάποιοι φοράνε μάσκες, κάποιοι βήχουν και όσοι ούτε φοράνε μάσκες ούτε βήχουν, τρέχουν να κατέβουν στην επόμενη στάση...",2020-02-11 13:37:25+00:00,neg
1227166646155927552,Γερανός τα βρίσκει σκούρα προσπαθώντας να τραβήξει ένα λεωφορείο ,2020-02-11 09:45:02+00:00,nrl
1226085426181607427,"Ζητάει ο συνάδελφος συμβουλή για να αγοράσει μεταχειρισμένη μηχανή από άλλους συναδέλφους, σκοπεύοντας να φτάσει 3-4χιλιάδες.Η επόμενη ατακα είναι με άλλα δύο χιλιάρικα παίρνεις καινούργια την τάδε. Φτασανε μέχρι duggatti τελικά, αν δεν σχολάγαμε θα αγόραζε διαστημικό λεωφορείο.",2020-02-08 10:08:39+00:00,irr
1225918961323298823,"Σήμερα πήρα το 608 να πάω στον ευαγγελισμό κ από τους 40 επιβάτες οι 39 φορούσαν μάσκα, για προληπτικούς λόγους. Περισσότερες μάσκες είδα μέσα στο λεωφορείο παρά στα επείγοντα του νοσοκομείου. Στο μεταξύ οι αναρχικοί είναι οι τρομοκράτες, όχι οι δημοσιογράφοι. Περαστικά.",2020-02-07 23:07:11+00:00,nrl
1225884426376294402,Πω το λεωφορείο Μπίλι γωγω μου θυμίζει #tokafetisxaras,2020-02-07 20:49:57+00:00,nrl
1225797797015957507,"Καθόταν δίπλα μου στο λεωφορείο ένας Κινέζος και φταρνίστηκα πάνω του, ΑΝΑΡΧΊΑ ΣΤΟΝ ΚΟΡΩΝΑΪΟ",2020-02-07 15:05:43+00:00,nrl
1225668206662053889,"περιμένουμε το λεωφορείο 5 άτομα, οι 2 βήχουν και δεν υπάρχει μια κοκκινομάλλα όπως στη διαφήμιση να πεταχτεί να μας δώσει σιρόπι για τον ξηρό και τον παραγωγικό βήχα.. παντού ψέμα",2020-02-07 06:30:46+00:00,nrl
1225502289873469443,"Ζώα Έλληνες που γελάτε με τον άστεγο που μπηκε στο λεωφορείο και μυρίζει, ντρέπομαι κυρίως επειδή είστε 20 χρόνων κι εγώ νομίζω τόσο καιρό πως φτιάχνω έναν καλύτερο κόσμο για τα ανηψια μου.",2020-02-06 19:31:29+00:00,neg
1225394916685012993,Λεωφορείο δεν έρχεται σε αυτή τη στάση.,2020-02-06 12:24:49+00:00,nrl
1225108578568167424,"Η συγκοινωνία με το λεωφορείο στην Αθήνα είναι μια πονεμένη ιστορία. Καθημαγμένα από την εισιτηριοδιαφυγή, ξεπερασμένα και ρυπογόνα, με άθλια καθαριότητα και ασυνεπή δρομολόγια, τα λεωφορεία αποτελούν καταφύγιο για όποιον δεν έχει άλλη λύση μετακίνησης. ",2020-02-05 17:27:01+00:00,neg
1225091478608846849,Με πήρε ο ύπνος στο λεωφορείο κι όπως ξύπνησα αλαφιασμένος με τόσες μάσκες γύρω μου νόμιζα ότι με είχαν στο χειρουργείο στον Ευαγγελισμό.,2020-02-05 16:19:04+00:00,nrl
1224966902319108096,"Η σοκαριστική στιγμή που λεωφορείο πέφτει πάνω σε μητέρα, τον γιο της και τον σκύλο τους ",2020-02-05 08:04:02+00:00,nrl
1224615127195975682,Δεν αρρώστησα ολο το χειμώνα και θα πάθω πνευμονία τωρα. Θεσσαλονίκη-Τρικαλα με το μπουφάν στο λεωφορείο... Ανοιξε ρε καριόλη να βγω νσ ζεσταθώ..,2020-02-04 08:46:13+00:00,irr
1224578942528561153,Μπαίνεις στο λεωφορείο κ βηχουν όλοι χωρίς να βάζουν αγκώνα . Λες οδηγε περίμενε ένα λεπτό κ βγαίνεις. Αφεντικό θα αργησω. #δενθακολλησωγριπηεγω,2020-02-04 06:22:26+00:00,neg
1224561208357007360,100αρι για να προλάβω το λεωφορείο πρωί πρωί τσεκ ,2020-02-04 05:11:57+00:00,nrl
1224443702115880961,Λεωφορειο*******,2020-02-03 21:25:02+00:00,irr
1224436832303140866,"Τι σκατα κάνετε στην ζωή σας και είστε χαλαρά στην Θεσσαλονίκη; Το λεωφορείο να θες να πάρεις,για να φτάσεις στην ώρα σου, πρέπει να ξεκινήσεις να βγεις στην στάση τουλάχιστον μισή ώρα νωρίτερα από ότι θα έβγαινες κανονικά,μπας και περάσει καποιο λεωφορείο. #MasterChefGR",2020-02-03 20:57:44+00:00,neg
1224275411816865793,Σήμερα είχα μια φρικτή μέρα πρώτα χτύπησε την πρώην μου λεωφορείο και με απολύσαν από την δουλεία μου σαν οδηγός λεωφορείου.,2020-02-03 10:16:18+00:00,nrl
1223625375378477064,Λεωφορείο του ΚΤΕΛ Κιλκίς έπιασε φωτιά εν κινήσει - Κάηκε ολοσχερώς (Video) ,2020-02-01 15:13:18+00:00,irr
1232975718444916736,Μια καλούλα γιαγιάκα με σκούντηξε για να μου παραχωρήσει τη θέση της στη στάση λεωφορείου αλλά WTF?!,2020-02-27 10:28:13+00:00,pos
1232590367591104514,καθομαι στο κορωπι σε μια στάση λεωφορείου και λιαζομαι και τους εχω γράψει ολους στα αρχιδια μου,2020-02-26 08:56:58+00:00,nrl
1231857440603492352,Μιλάει ο οδηγός του λεωφορείου στο τηλέφωνο και είναι και ένας τύπος από δίπλα του και του απαντάει σε ότι λέει.,2020-02-24 08:24:35+00:00,nrl
1230061034884542464,"Είμαι ο οδηγός που δεν θα παρκάρω σε στάση λεωφορείου,δεν θα κλείσω ράμπα , δεν θα διπλοπαρκαρω με αλαρμ, αντίθετα μπορώ να σταθμευσω 2 χλμ πιο μακριά από εκεί που θέλω να πάω. Τι είμαι, η ντροπή του νεοέλληνα είμαι",2020-02-19 09:26:18+00:00,neg
1229292343121063938,Σε διαγωνισμο του πιο ασφυκτικα γεματου λεωφορειου νομιζω θα βγαιναμε πρωτοι σημερα.,2020-02-17 06:31:48+00:00,neg
1225861668623831051,Στη γραμμή 12 του ΟΑΣΘ αναρχικά ανδρείκελα επιτέθηκαν σε γριούλα επειδή έκανε τον σταυρό της. Να δώσουμε και τα συγχαρητήρια μας στον οδηγό του λεωφορείου που έκανε τον κουφό και συνέχισε σαν να μη συμβαίνει τίποτα!!! #Πορτοσαλτε #μεταναστευτικο,2020-02-07 19:19:31+00:00,neg
1225527968040136721,[Κλικ και διαβάστε στο NewsBeast] #Σφοδρή σύγκρουση μικρού λεωφορείου με δυο φορτηγά στην #Αίγυπτο – 13 νεκροί,2020-02-06 21:13:31+00:00,nrl
1225362079361773569,"Εσυ ο οδηγός του λεωφορείου που με είδες να τρέχω μέσα στη βροχή και δεν σταμάτησες για να με αφήσεις να περιμένω ένα τέταρτο το επόμενο , χαίρεσαι με την κακία που μόλις έκανες ;",2020-02-06 10:14:20+00:00,neg
1233838251443662848,Δεν θα ηταν ωραιο αν υπηρχε εφαρμογη για τα λεωφορεια που να εδειχνε την πληροτητα τους στο περιπου?? Να ξερεις τι να περιμενεις καθε φορα!!! ,2020-02-29 19:35:37+00:00,nrl
1233796148822933504,"Με τις ευλογίες του Ερντογάν η λαθροεισβολή στις Καστανιές. Τους μεταφέρει δωρεάν με λεωφορεία, οι στρατιώτες του τους οδηγούν σε κρυφά περάσματα, πετούν δακρυγόνα και πέτρες στους συνοριοφύλακες μας. Ο στρατός και δυνάμεις από όλη την επικράτεια αποκρούουν τους εισβολείς! ",2020-02-29 16:48:19+00:00,irr
1233742153458864130,"Τόσο πολύ κινδυνεύουν οι λαθροπρόσφυγες στην Τουρκία, που τους φέρνουν στον #Εβρος με ταξί και ολοκαίνουρια λεωφορεία δωρεάν για να περάσουν στην Ελλάδα να αποκτήσουν ""δικαιώματα"" @EU_Commission #λαθρομεταναστες",2020-02-29 13:13:45+00:00,irr
1233714009972539398,"Ο Ερντογαν τους στέλνει με τσάμπα λεωφορεία για να πιεσει την ΕΕ και ο Αλβανός απόγονος του Χότζα τα βάζει με την ΝΔ. Τόσο λίγοι, τόσο προδότες. #Τουρκια #Evros #Εβρος",2020-02-29 11:21:55+00:00,irr
1233674804206678022,"Τους είπε ο Ερντογάν ότι άνοιξαν τα σύνορα και τους έβαλε λεωφορεία. Κάποιοι έξυπνοι πλήρωσαν ταξί για να προλάβουν να φτάσουν πρώτοι, μη χάσουν #εβρος",2020-02-29 08:46:08+00:00,irr
1233445657366683649,"Καλά αυτοί στα μεγάλα γραφεία της ΕΕ δεν βλέπουν ότι τους δουλεύει ο Ερντογάν , άλλα τους λέει ότι δήθεν τηρεί την συμφωνία και από την άλλη μεριά έχει βάλει και λεωφορεία για να τους μεταφέρει στα ελληνιά σύνορα ;;;; όταν θα έρθουν στις χώρες σας τότε θα το καταλάβετε",2020-02-28 17:35:35+00:00,irr
1233344574849978368,Το moment of horror των ατόμων στα λεωφορεία όταν κάποιος βήχει #ΟΑΣΘ,2020-02-28 10:53:55+00:00,neg
1233078169676197893,"Ειδικά στον ηλεκτρικό που ζέχνει και ουτως ή αλλως παθαίνεις χολέρα όπως κα στα αστικά λεωφορεία του νότου που μπαίνουν Πακιστανοί. Αντε μαλάκες, ολα για το θεαθήναι γελοίοι!",2020-02-27 17:15:19+00:00,neg
1232743366867275777,Οι Θεσσαλονικείς δε με ενδιαφέρουν οι θεσσαλονικιες να πλένετε δύο φορές τα χέρια σας αν γίνεται με ζεστό να αποφεύγετε λεωφορεία ταξί όταν μπορείτε και να μου κάνετε ριτουι,2020-02-26 19:04:56+00:00,nrl
1232722662260125698,ΑΝ ΕΧΕΤΕ ΥΠΟΠΤΑ ΣΥΜΠΤΩΜΑΤΑ ΘΑ ΚΑΛΕΙΤΕ ΤΟ ΕΚΑΒ ΔΕ ΘΑ ΠΗΓΑΙΝΕΤΕ ΜΕ ΜΕΤΡΟ ΚΑΙ ΛΕΩΦΟΡΕΙΑ ΣΤΑ ΝΟΣΟΚΟΜΕΙΑ ΠΟΥ ΝΑ ΣΑΣ ΠΑΡΕΙ Ο ΔΙΑΟΛΟΣ ΗΛΙΘΙΑ ΠΙΘΗΚΙΑ,2020-02-26 17:42:40+00:00,neg
1232698584023302144,"Εμείς στην Θεσσαλονίκη ήρθε η ώρα να το κόβουμε με τα πόδια, έτσι κ αλλιώς,τα λεωφορεία ΟΑΣΘ σπάνια, θα ξεκινάμε δύο ώρες νωρίτερα, θα μας κοστίσει τα αθλητικά αλλά μπροστά στην υγεία τίποτα, καλό απόγευμα",2020-02-26 16:06:59+00:00,neg
1232336357843963904,Όσο υπάρχουν άντρες στα λεωφορεία που σου αρπάζουν τη κάρτα από τα χέρια για να την επικυρώσουν γιατί γίνεται το αδιαχώρητο.. Υπάρχει ελπίδα κορίτσια ότι υπάρχουν ιππότες..,2020-02-25 16:07:38+00:00,pos
1230747014209474561,Επιτέθηκαν σε λεωφορεία με ανθρώπους που επαναπατρίστηκαν στην Ουκρανία από την Κίνα. Αυτό που δεν καταλαβαίνω είναι γιατί οι αρχές αντιμετώπισαν τον όχλο με τα ματ και δεν τους άρχισαν με τις ροχαλες από τα λεωφορεία μέσα,2020-02-21 06:52:09+00:00,irr
1230501151298203649,Αγαπητοί @AnnaTheologou @gperdikes @theopemptou @yianniskarousos @Syllouris σας παρακαλώ να μας ενημερώσετε για την παρουσίαση και δοκιμή των παιδικών καθισμάτων στα λεωφορεία. Ελπίζω να καταλάβουν όλοι ότι αυτή ειναι η μόνη αποδέκτη και ασφαλης λύση για τα παιδιά μας,2020-02-20 14:35:10+00:00,nrl
1230415334689124352,Λεωφορειολωρίδες και πάλι μόνο για λεωφορεία ,2020-02-20 08:54:10+00:00,nrl
1229885070963609608,"Το Σάββατο 22 Φλεβάρη, όλοι οι δρόμοι οδηγούν στο ΤΑΕ ΚΒΟ ΝΤΟ, πολιτική εκδήλωση με ομιλητή τον πρόεδρο τού ΣΥΡΙΖΑ Αλέξη Τσιπρα!! Θα υπάρχουν λεωφορεία στους σταθμούς ΣΕΦ κ Συγγρού Φιξ, πού θα μεταφέρουν τον κόσμο στο στάδιο από τις 5.30 μέχρι Επτά. Όλοι κ όλες θα είμαστε εκεί!! ",2020-02-18 21:47:05+00:00,irr
1229636243522277376,"«Χειρόφρενο» τραβούν λεωφορεία, τρόλεϊ, ηλεκτρικός, τραμ και μετρό #απεργια #ασφαλιστικο",2020-02-18 05:18:20+00:00,nrl
1229459840029904897,Τότε κυκλοφορούσαν σχεδόν διπλάσια λεωφορεία και τρόλεϊ που συμπλήρωναν καλύτερα τα μέσα σταθερής τροχιάς (σήμερα στο 75% της κυκλοφορίας &amp; το 70% της επιβατικής κίνησης). Τα αυτοκίνητα ήταν σχετικά καινούρια - πάνω από 220.000 νέα οχήματα έμπαιναν κατ' έτος στην κυκλοφορία,2020-02-17 17:37:22+00:00,nrl
1229353631167717376,"Απεργιακό χάος την Τρίτη -Χωρίς μετρό, τραμ, λεωφορεία, τρόλεϊ με απόφαση του Εργατικού Κέντρου Αθηνών - ATTIKA NEA ",2020-02-17 10:35:20+00:00,neg
1229283028779880448,Πείτε μου σας συμβαίνει κι εσάς όταν βιάζεστε να πετυχαίνετε 10 λεωφορεία μπροστά σας 5 φορτηγά και 2 που κινούνται με την ιλιγγιώδη ταχύτητα των 10 χιλιομέτρων την ώρα; Καλημέρα,2020-02-17 05:54:47+00:00,neg
1228681896932052992,"Μεγάλη ταλαιπωρία περιμένει το επιβατικό κοινό την Τρίτη 18 Φεβρουαρίου αφού δε θα κυκλοφορήσουν μετρό, ηλεκτρικός, τραμ, λεωφορεία και τρόλεϊ. ",2020-02-15 14:06:06+00:00,neg
1228678013417644033,"Χωρίς μετρό, ηλεκτρικό, τραμ, λεωφορεία και τρόλεϊ την Τρίτη 18 Φεβρουαρίου ",2020-02-15 13:50:40+00:00,nrl
1227857700882612225,"Όχι ότι υπάρχουν πολλοί Πακιστανοί στα λεωφορεία , αλλά خدا بزرگ است ... Να τα λέμε κι αυτά .",2020-02-13 07:31:03+00:00,irr
1227642975238393858,"1,386 δισεκατομμύρια πλυθησμό η Κίνα. Στα 77+ εκατομμύρια Κινέζους έχει πεθάνει ένας απο την δήθεν πανδημία αναλογικά. Κάντε μαθηματικά το ποσοστό και καταλαβαίνεις το δούλεμα που πέφτει. Όταν μπαίνετε με μάσκες στα λεωφορεία, ειλικρινά καταλάβαινω το επίπεδο σκέψης μας",2020-02-12 17:17:48+00:00,neg
1227239779655274496,Χτυπήματα χάκερ στα λεωφορεία ,2020-02-11 14:35:39+00:00,nrl
1225063697460211714,"Αυξανόμενα πιστεύω ότι μια πόλη δεν σώζεται από ένα σύστημα μετρο, όσο πυκνό και να είναι. Χρειάζονται λεωφορεία να αποτρέπουν τις κοντινές διαδρομές με ΙΧ. Πχ είναι παλαβό ότι Χαλαντραιοι και γειτονες από διπλανά προάστια πάνε με αυτοκίνητο στο κέντρο του Χαλανδρίου. ΣΓ",2020-02-05 14:28:40+00:00,neg
1224433794175791104,Δουλεύω στα ηνωμένα έθνη... Τι κανω? Κοβω εισιτήρια στα λεωφορεία #MasterChefGR,2020-02-03 20:45:40+00:00,nrl
1224361089854513154,Ή εχουν τοποθετήσει αρκετά ψηλά τις χειρολαβές στα λεωφορεία ή η γιαγιάκα εδω προσπαθεί να μιμηθεί τον Πετρουνια.,2020-02-03 15:56:46+00:00,neg
1232344269744230406,Νέοι κανόνες για την επισήμανση των ελαστικών αυτοκινήτων. Θα ακολουθήσουν μελλοντικά τα ελαστικά φορτηγών και λεωφορείων ,2020-02-25 16:39:04+00:00,nrl
1230197031781703681,Πώς έκλεισε η ΒΙΑΜΑΞ που έκανε εξαγωγές λεωφορείων ,2020-02-19 18:26:42+00:00,irr
1230070820904558593,Η Τράπεζα Πειραιώς χρηματοδοτεί την ΚΤΕΛ Θεσσαλονίκης για την προμήθεια μεταχειρισμένων αστικών λεωφορείων που θα χρησιμοποιηθούν για την εκτέλεση συγκοινωνιακού έργου στην Περιφερειακή Ενότητα Θεσσαλονίκης. ,2020-02-19 10:05:11+00:00,nrl
1228211848266182657,Καταγγέλλω τις στάσεις λεωφορείων πριν από φανάρια,2020-02-14 06:58:18+00:00,neg
1223979357477253120,για να ολοκληρωθεί χρειάζεται πραγματικά δεδομένα λεωφορείων,2020-02-02 14:39:53+00:00,nrl
1233825597543067653,Αυτοί που λένε να πυροβολούμε στο ψαχνό μετανάστες έχουν σκεφτεί ότι μπορεί κάποιος τρελαμένος ομοϊδεάτης τους να τιναχτεί μέσα στο μετρό για εκδίκηση;,2020-02-29 18:45:20+00:00,nrl
1233689728228167681,Το χειρότερο είναι πως υπάρχουν άτομα που όντως πιστεύουν πως έχει κλείσει το μετρό της Θεσσαλονίκης εξαιτίας του κορωνοϊού,2020-02-29 09:45:26+00:00,neg
1233432559146717187,Συρμός μετρό σταθμός Συντάγματος τώρα ,2020-02-28 16:43:32+00:00,nrl
1233412167216648193,Η ακαδημαϊκή κοινότητα παίρνει θέση για το μετρό ,2020-02-28 15:22:31+00:00,nrl
1233380611953430534,"""Θέλουμε και Μετρό και αρχαία. Αφού εξασφαλίσαμε τη χρηματοδότησή του και για την επόμενη προγραμματική περίοδο, ο σχεδιασμός είναι το Μετρό να λειτουργήσει ενιαία – και όχι τμηματικά – μέχρι τον Απρίλιο του 2023."" ",2020-02-28 13:17:07+00:00,nrl
1233341455407542272,Κόντρα Καραμανλή- Νοτοπούλου στη Βουλή για το μετρό ,2020-02-28 10:41:32+00:00,nrl
1233330733206339587,"Με τους ρυθμούς που πάμε, μετά την ακύρωση των καρναβαλιών βλέπω να κλείνει το Μετρό , να ακυρώνονται τα δρομολόγια πλοίων και αεροπλάνων και να απαγορεύεται η συνάθροιση 3 ατόμων και πάνω. #κορωνοιος #Κορωναιος #COVID2019",2020-02-28 09:58:55+00:00,nrl
1233286647644598273,Με τη μαλακια αυτή που μπλέξαμε δε μπαίνει και κάνεις στο μετρό ούτε η μηχανή δε προχωράει με τόσο κίνηση στους δρόμους #Κορωναιος,2020-02-28 07:03:44+00:00,neg
1233117403489480706,Το καλό με την μάσκα στο μετρό είναι ότι δεν σε πλησιάζουν,2020-02-27 19:51:13+00:00,pos
1233105419486334979,#Κορωναιος στο μετρό όλοι κοιταζόμαστε ύποπτα!,2020-02-27 19:03:36+00:00,nrl
1233073453890187264,"Αίτημα προς το υπουργείο Μεταφορών προκειμένου να δοθούν οδηγίες Το Σωματείο Εργαζομένων στου μετρό ζητά να δοθούν οδηγίες στους ίδιους, όπως επίσης και στο επιβατικό κοινό για την προστασία από τον κορονοϊό.... ",2020-02-27 16:56:35+00:00,nrl
1233001110379606017,"Όταν βαριέμαι, μπαίνω στο μετρό και βήχω",2020-02-27 12:09:07+00:00,nrl
1232994726485340160,Έκανα στο μετρό ότι βήχω και σηκώθηκε μια 80χρονη να κάτσω,2020-02-27 11:43:45+00:00,nrl
1232989391787827200,"(on that note, εννοειται πως ειναι ενα σωστο πρωτο μετρο για μενα. το πως θα το πετυχεις ειναι αλλο θεμα)",2020-02-27 11:22:33+00:00,irr
1232986137972617217,"Καλο το βημα για ακύρωση του καρναβαλιού κ σωστο γιατι ετσι οπως δεν εφάρμοζε το παραμικρό μετρο καραντίνας η κυβερνηση ,θέλαμε την πρωτιά σε κρούσματα μαλλον αναλογικά του πληθυσμού . Ως χωρα λατρεύουμε αρνητικές πρωτιές εξάλλου ειναι γνωστό . #κορονοιος #COVIDー19",2020-02-27 11:09:37+00:00,irr
1232977874845683713,H πιο ανατρεπτικη στολη για φετινες αποκριες ειναι να μπεις μετρο χωρις μασκα,2020-02-27 10:36:47+00:00,nrl
1232968472386310144,"Με αφορμή την εμφάνιση του Κοροναϊού στη Θεσσαλονίκη, το Μετρό της Πόλης θα παραμείνει κλειστό επί αόριστον χρόνο, για την προστασία του Κοινού! Ζητάμε την Κατανόησή σας!",2020-02-27 09:59:25+00:00,neg
1232942324491128832,"Αν είχαν χιούμορ οι τρομοκράτες, θα έμπαιναν στα μετρό ευρωπαϊκών χωρών, θα φώναζαν ""αλλαχ ου ακμπαρ"" και θα φτερνιζοντουσαν",2020-02-27 08:15:31+00:00,nrl
1232718280030408705,Αγορά επίθεση της ομαδα να ΔΕΛΤΑ με μηχανάκια στην ουρά της πορείας ζ κοντά στο μετρό Πανόρμου #live,2020-02-26 17:25:15+00:00,nrl
1232700188642467842,"Μετά το πρώτο επιβεβαιωμένο κρούσμα στη Θεσσαλονίκη, έκλεισε προληπτικά το μετρό της πόλης. ",2020-02-26 16:13:22+00:00,neg
1232692292206592006,"Κανένας φόβος εξάπλωσης του κορωναιου στην Ελλάδα. Η Θεσσαλονίκη δεν έχει μετρο, συμπατριώτες! #Κορωναιος #κορωνοιος",2020-02-26 15:41:59+00:00,nrl
1232682105676718082,"Μπαίνω στο μετρό βγάζω μπουκαλάκι ψεκασμού και αρχίζω και ψεκαζω τα χέρια μου. Εξηγω ότι είναι αντισηπτικο κατά του κορονοϊου. Ζητάνε και αυτοί, τους ψεκαζω ολόκληρους και σε ένα λεπτό το βαγόνι μύριζε σιτρονελα. Μπορεί να πάνε αδιαβαστοι αλλά κουνούπι δεν θα τους τσιμπησει",2020-02-26 15:01:30+00:00,nrl
1232666912250789889,Κλειστό θα παραμείνει το μετρό της Σαλονίκης λόγω κρούσματος κορονοϊου,2020-02-26 14:01:08+00:00,neg
1232660485230731265,Κλείνει το μετρό Θεσσαλονίκης για να περιοριστεί ο κίνδυνος! #κορωνοιος #COVIDー19,2020-02-26 13:35:36+00:00,irr
1232657748627726338,Δηλαδή τώρα θα σταματήσει η λειτουργία του μετρο Θεσσαλονίκης βάση του πρωτοκόλλου ;; #κορωνοιος,2020-02-26 13:24:43+00:00,irr
1232637423923924992,Εκεί στη Θεσσαλονίκη έβαλαν και το μετρό σας σε καραντινα; Ανησυχώ... Θέλω να μάθω...,2020-02-26 12:03:57+00:00,neg
